timestamp,profile,voltage_v,soc_pct,soh_pct,rms_v,p2p_v,dv_dt_mvs,snr_db,skewness,kurtosis,crest_factor,centroid_hz,flatness,rolloff_hz
1787456369.69,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456371.09,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456372.47,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456373.96,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456375.34,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456376.82,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456378.28,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456379.74,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456381.21,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456382.99,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456384.52,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456385.97,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456387.45,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456389.22,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456390.68,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456392.09,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456393.5,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456394.95,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456396.35,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456397.78,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456399.26,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456400.69,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456402.09,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456403.5,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456404.95,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456406.34,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456407.76,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456409.18,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456410.57,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456411.98,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456413.39,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456414.8,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456416.24,9V_BATT,8.863,71.4,N/A,8.865,0.967,0.0,33.5,2.82,27.2,0.6197
1787456420.49,LI_ION,0.332,52.2,70.0,1.107,3.9874,-2479.285,0.0,9.65,10.8,0.4095
1787456421.88,LI_ION,0.495,54.6,70.0,1.357,3.9874,111.947,0.0,5.86,10.5,0.4041
1787456423.17,LI_ION,0.633,55.3,70.0,1.536,3.9874,110.594,0.0,4.21,10.0,0.332
1787456424.41,LI_ION,0.77,55.6,70.0,1.696,3.9874,112.01,0.0,3.18,10.1,0.3936
1787456425.68,LI_ION,0.907,55.7,70.0,1.841,3.9874,109.206,0.0,2.49,9.7,0.3662
1787456426.94,LI_ION,1.044,55.7,70.0,1.978,3.9874,109.039,0.0,2.0,9.8,0.3841
1787456428.21,LI_ION,1.182,55.7,70.0,2.105,3.9874,108.946,0.0,1.65,9.6,0.3722
1787456429.47,LI_ION,1.332,55.7,70.0,2.235,3.9874,113.059,0.0,1.38,9.6,0.3658
1787456430.75,LI_ION,1.47,55.6,70.0,2.348,3.9874,112.846,0.0,1.21,9.8,0.3753
1787456432.03,LI_ION,1.607,55.6,70.0,2.456,3.9874,107.789,0.0,1.09,9.6,0.3719
1787456433.31,LI_ION,1.757,55.5,70.0,2.567,3.9874,111.389,0.0,1.02,9.7,0.3674
1787456434.6,LI_ION,1.895,55.4,70.0,2.666,3.9874,111.526,0.1,1.0,10.5,0.408
1787456435.9,LI_ION,2.045,55.5,70.0,2.771,3.9874,110.851,0.8,1.03,9.8,0.383
1787456437.21,LI_ION,2.182,55.5,70.0,2.862,3.9874,109.824,1.4,1.11,9.5,0.3527
1787456438.49,LI_ION,2.32,55.5,70.0,2.952,3.989,110.325,2.1,1.23,9.6,0.3691
1787456439.78,LI_ION,2.47,55.5,70.0,3.046,3.9906,110.272,2.8,1.44,9.9,0.396
1787456441.26,LI_ION,2.632,55.5,70.0,3.144,3.9906,111.875,3.7,1.76,9.8,0.3646
1787456442.88,LI_ION,2.807,55.5,70.0,3.247,3.9906,108.624,4.7,2.28,10.1,0.4019
1787456444.49,LI_ION,2.995,55.4,70.0,3.355,3.9906,111.355,5.9,3.16,10.1,0.3857
1787456446.0,LI_ION,3.156,55.4,70.0,3.443,3.9906,109.386,7.2,4.42,10.4,0.388
1787456447.64,LI_ION,3.332,55.4,70.0,3.539,3.9906,110.222,8.9,6.91,10.9,0.405
1787456449.21,LI_ION,3.508,55.4,70.0,3.631,3.9906,109.03,11.5,12.92,11.7,0.4604
1787456450.84,LI_ION,3.695,55.4,70.0,3.727,3.9906,110.848,17.6,55.42,15.4,0.6005
1787456452.47,LI_ION,3.758,55.4,70.0,3.759,0.3546,82.259,34.2,3.17,26.7,0.679
1787456454.05,LI_ION,3.758,55.5,70.0,3.759,0.3546,35.157,34.3,3.2,26.8,0.6805
1787456455.63,LI_ION,3.758,55.5,70.0,3.759,0.3546,-0.037,34.3,3.15,26.6,0.6563
1787456457.23,LI_ION,3.757,55.5,70.0,3.758,0.3546,-0.221,34.4,3.17,26.9,0.6887
1787456458.76,LI_ION,3.758,55.5,70.0,3.759,0.3546,0.076,34.3,3.05,27.2,0.6877
1787456460.38,LI_ION,3.758,55.5,70.0,3.759,0.3788,-0.068,34.1,3.32,27.4,0.6697
1787456461.93,LI_ION,3.758,55.5,70.0,3.758,0.3788,-0.158,34.1,3.33,27.1,0.6608
1787456463.6,LI_ION,3.759,55.4,70.0,3.759,0.3788,0.149,33.8,3.27,27.3,0.6438
1787456465.16,LI_ION,3.759,55.4,70.0,3.76,0.3788,0.207,33.7,3.16,26.8,0.6496
1787456466.72,LI_ION,3.76,55.4,70.0,3.761,0.3788,0.402,33.7,3.12,27.0,0.64
1787456468.67,LI_ION,3.76,55.4,70.0,3.761,0.3788,0.41,33.7,2.98,27.4,0.6079
1787456470.64,LI_ION,3.761,55.4,70.0,3.762,0.3788,0.455,33.6,2.9,27.6,0.6393
1787456472.17,LI_ION,3.76,55.3,70.0,3.761,0.3723,-0.122,33.8,2.84,27.4,0.6445
1787456473.72,LI_ION,3.76,55.4,70.0,3.761,0.3804,-0.049,33.9,2.72,27.1,0.6412
1787456475.33,LI_ION,3.761,55.4,70.0,3.762,0.3804,-0.067,33.9,2.56,27.3,0.6754
1787456477.02,LI_ION,3.76,55.4,70.0,3.76,0.3804,-0.251,34.0,2.6,26.9,0.6434
1787456478.68,LI_ION,3.76,55.4,70.0,3.761,0.3804,0.066,34.0,2.62,26.9,0.6448
1787456480.32,LI_ION,3.762,55.5,70.0,3.762,0.3804,0.43,33.9,2.69,26.8,0.6339
1787456481.84,LI_ION,3.761,55.6,70.0,3.761,0.3804,0.072,33.7,2.68,26.8,0.6597
1787456483.36,LI_ION,3.76,55.5,70.0,3.761,0.3804,-0.075,33.6,2.75,27.2,0.6421
1787456484.64,LI_ION,3.76,55.4,70.0,3.761,0.3804,-0.078,33.5,2.69,27.0,0.6635
1787456485.9,LI_ION,3.759,55.5,70.0,3.76,0.3804,-0.119,33.5,2.78,27.4,0.6524
1787456487.16,LI_ION,3.759,55.5,70.0,3.76,0.3804,-0.087,33.5,2.81,27.5,0.6254
1787456488.44,LI_ION,3.759,55.5,70.0,3.759,0.3804,-0.206,33.4,2.79,27.0,0.6418
1787456489.71,LI_ION,3.759,55.5,70.0,3.759,0.3804,-0.357,33.4,2.79,27.0,0.6418
1787456490.96,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.175,33.4,2.79,27.0,0.6418
1787456492.22,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456493.47,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456494.72,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456495.98,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456497.23,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456498.48,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456499.74,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456501.01,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456502.26,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456503.52,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456504.78,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456506.03,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456507.29,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
1787456508.54,LI_ION,3.759,55.5,70.0,3.759,0.3804,0.0,33.4,2.79,27.0,0.6418
